Date,High,Low,Open,Close,Volume,Adj Close
2017-01-02,4.428899765014648,4.398950099945068,4.400740146636963,4.400740146636963,0,4.400740146636963
2017-01-03,4.412399768829346,4.380000114440918,4.4098801612854,4.409249782562256,0,4.409249782562256
2017-01-04,4.390389919281006,4.3649001121521,4.386129856109619,4.38539981842041,0,4.38539981842041
2017-01-05,4.382659912109375,4.359000205993652,4.366600036621094,4.36870002746582,0,4.36870002746582
2017-01-06,4.368189811706543,4.3470001220703125,4.362360000610352,4.361050128936768,0,4.361050128936768
2017-01-09,4.384500026702881,4.35099983215332,4.351950168609619,4.354050159454346,0,4.354050159454346
2017-01-10,4.383500099182129,4.361000061035156,4.380300045013428,4.37939977645874,0,4.37939977645874
2017-01-11,4.374199867248535,4.361000061035156,4.36929988861084,4.369699954986572,0,4.369699954986572
2017-01-12,4.378220081329346,4.363999843597412,4.370299816131592,4.369500160217285,0,4.369500160217285
2017-01-13,4.381499767303467,4.366000175476074,4.370200157165527,4.368840217590332,0,4.368840217590332
2017-01-16,4.386300086975098,4.367000102996826,4.3819499015808105,4.382229804992676,0,4.382229804992676
2017-01-17,4.377399921417236,4.361999988555908,4.372000217437744,4.372029781341553,0,4.372029781341553
2017-01-18,4.377110004425049,4.357999801635742,4.360189914703369,4.359580039978027,0,4.359580039978027
2017-01-19,4.376140117645264,4.354000091552734,4.3590497970581055,4.359010219573975,0,4.359010219573975
2017-01-20,4.373909950256348,4.361000061035156,4.371399879455566,4.371600151062012,0,4.371600151062012
2017-01-23,4.375110149383545,4.363999843597412,4.367149829864502,4.3668999671936035,0,4.3668999671936035
2017-01-24,4.377280235290527,4.363999843597412,4.374149799346924,4.373799800872803,0,4.373799800872803
2017-01-25,4.36959981918335,4.3470001220703125,4.368299961090088,4.366209983825684,0,4.366209983825684
2017-01-26,4.3573899269104,4.334000110626221,4.352570056915283,4.352200031280518,0,4.352200031280518
2017-01-27,4.348800182342529,4.329549789428711,4.341700077056885,4.3424601554870605,0,4.3424601554870605
2017-01-30,4.337200164794922,4.320000171661377,4.329850196838379,4.329500198364258,0,4.329500198364258
2017-01-31,4.338799953460693,4.3165202140808105,4.3319501876831055,4.333950042724609,0,4.333950042724609
2017-02-01,4.3261799812316895,4.313000202178955,4.322800159454346,4.320079803466797,0,4.320079803466797
2017-02-02,4.312809944152832,4.296000003814697,4.304999828338623,4.304299831390381,0,4.304299831390381
2017-02-03,4.317800045013428,4.286759853363037,4.315999984741211,4.313509941101074,0,4.313509941101074
2017-02-06,4.304900169372559,4.2729997634887695,4.297450065612793,4.2972002029418945,0,4.2972002029418945
2017-02-07,4.308300018310547,4.269000053405762,4.292600154876709,4.293799877166748,0,4.293799877166748
2017-02-08,4.3190999031066895,4.293000221252441,4.306240081787109,4.306159973144531,0,4.306159973144531
2017-02-09,4.323299884796143,4.302999973297119,4.309889793395996,4.313300132751465,0,4.313300132751465
2017-02-10,4.315800189971924,4.284999847412109,4.3107099533081055,4.311500072479248,0,4.311500072479248
2017-02-13,4.322259902954102,4.289000034332275,4.292250156402588,4.2935099601745605,0,4.2935099601745605
2017-02-14,4.317699909210205,4.294219970703125,4.309450149536133,4.308909893035889,0,4.308909893035889
2017-02-15,4.31151008605957,4.294000148773193,4.301700115203857,4.301199913024902,0,4.301199913024902
2017-02-16,4.322110176086426,4.306000232696533,4.311399936676025,4.306980133056641,0,4.306980133056641
2017-02-17,4.334539890289307,4.307000160217285,4.314650058746338,4.315299987792969,0,4.315299987792969
2017-02-20,4.332300186157227,4.313499927520752,4.327499866485596,4.326720237731934,0,4.326720237731934
2017-02-21,4.318150043487549,4.296000003814697,4.314070224761963,4.3140997886657715,0,4.3140997886657715
2017-02-22,4.305540084838867,4.284999847412109,4.293089866638184,4.293089866638184,0,4.293089866638184
2017-02-23,4.3117499351501465,4.291999816894531,4.297289848327637,4.297289848327637,0,4.297289848327637
2017-02-24,4.312260150909424,4.296999931335449,4.301300048828125,4.301799774169922,0,4.301799774169922
2017-02-27,4.317890167236328,4.304999828338623,4.311590194702148,4.314599990844727,0,4.314599990844727
2017-02-28,4.319300174713135,4.309000015258789,4.310589790344238,4.312300205230713,0,4.312300205230713
2017-03-01,4.3078999519348145,4.290999889373779,4.304369926452637,4.3043599128723145,0,4.3043599128723145
2017-03-02,4.304649829864502,4.276000022888184,4.2796502113342285,4.278590202331543,0,4.278590202331543
